Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,VLO,0,0,0,0,21270000000.0,29650000000.0,8.92,7.68,1.44,0.2,0.98,0.27,4.79,2.36,3.78,4.67,12.3,102730000000.0,248.74,-3.5,6530000000.0,6140000000.0,2420000000.0,5.85,11.3,2580000000.0,6.31,10960000000.0,48.64,1.44,53.27,5530000000.0,2580000000.0,1.76,46.33,78.84,6060000.0,408550000.0,407750000.0,0.35,80.45,8600000.0,1.16,2.11,10710000.0
0,0,VMC,0,0,0,0,13410000000.0,16320000000.0,21.67,22.42,1.15,2.74,2.39,3.31,12.92,12.53,17.7,5.32,11.5,4930000000.0,37.26,9.0,1260000000.0,1210000000.0,622500000.0,4.63,13.8,271590000.0,2.05,3200000000.0,56.96,2.58,42.47,984120000.0,453700000.0,0.93,103.25,130.87,1600000.0,132400000.0,132030000.0,0.19,95.21,2110000.0,1.01,1.8,1830000.0
0,0,VNO,0,0,0,0,7160000000.0,13550000000.0,2.31,37.88,2.58,3.72,1.23,7.04,3.27,157.12,24.55,1.73,47.32,2000000000.0,10.5,-11.5,1080000000.0,887240000.0,3100000000.0,16.21,82.0,1520000000.0,7.95,8000000000.0,97.51,3.3,30.58,662540000.0,937880000.0,1.37,37.89,57.59,2410000.0,191100000.0,177920000.0,8.44,89.82,6820000.0,2.13,4.65,5590000.0
0,0,VPRT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,VRSN,0,0,0,0,24510000000.0,25160000000.0,31.85,34.36,8.57,20.24,,20.33,28.08,63.33,65.61,27.63,,1240000000.0,10.52,2.0,1050000000.0,858110000.0,783890000.0,6.64,105.6,1140000000.0,9.85,1790000000.0,,1.24,-12.18,746620000.0,537380000.0,0.87,187.49,194.03,115540000.0,115540000.0,105690000.0,1.35,94.6,2390000.0,2.59,2.68,1770000.0
0,0,VTR,0,0,0,0,10490000000.0,22790000000.0,23.63,35.97,3.18,2.69,1.0,5.9,12.12,11.22,21.69,2.21,4.13,3860000000.0,10.55,8.7,2049999999.9999998,1760000000.0,433020000.0,1.17,-81.6,106360000.0,0.28,12410000000.0,114.7,0.52,28.02,1440000000.0,1060000000.0,1.06,27.96,51.31,5120000.0,373060000.0,371470000.0,0.41,91.49,7040000.0,0.93,2.47,8890000.0
0,0,VZ,0,0,0,0,239830000000.0,370380000000.0,12.46,11.98,3.4,1.82,3.91,2.82,8.66,14.0,23.14,6.57,31.76,131350000000.0,31.74,-1.6,77140000000.0,46990000000.0,18390000000.0,4.43,-17.4,7050000000.0,1.7,139180000000.0,225.75,0.99,14.55,37490000000.0,10640000000.0,0.43,55.16,58.49,22110000.0,4139999999.9999995,4130000000.0,0.03,68.47,35160000.0,1.31,0.85,39550000.0
0,0,WAG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WAT,0,0,0,0,11820000000.0,13250000000.0,21.95,20.41,2.27,5.4,,5.51,15.92,22.77,28.19,14.04,170.47,2360000000.0,36.13,-9.5,1400000000.0,774310000.0,536770000.0,8.69,-50.9,393870000.0,6.33,1900000000.0,,,-3.46,618940000.0,,,185.59,212.22,61930000.0,61930000.0,61900000.0,0.56,103.52,4170000.0,6.85,7.69,4340000.0
0,0,WDC,0,0,0,0,11770000000.0,18470000000.0,,4.97,0.28,0.75,1.26,1.19,20.55,-7.66,-4.7,-1.7,-11.76,15580000000.0,52.82,0.0,3750000000.0,928000000.0,-1190000000.0,-4.04,,3140000000.0,10.49,10090000000.0,107.59,1.92,31.37,883000000.0,838750000.0,1.8,40.42,54.7,6150000.0,298930000.0,297700000.0,0.36,86.52,8720000.0,1.2,3.29,7860000.0
0,0,WEC,0,0,0,0,29770000000.0,42470000000.0,26.37,25.32,3.98,3.97,2.94,5.65,15.8,15.07,20.84,2.86,11.28,7520000000.0,23.85,-6.2,2670000000.0,2490000000.0,1130000000.0,3.58,19.0,37500000.0,0.12,12780000000.0,124.65,0.66,32.06,2350000000.0,-386440000.0,0.22,92.03,93.55,2160000.0,315440000.0,314700000.0,0.17,78.38,4860000.0,1.78,1.77,7380000.0
0,0,WFC,0,0,0,0,116380000000.0,,9.93,17.76,3.29,1.51,0.72,,,19.02,25.02,0.75,7.63,75410000000.0,17.61,-34.0,82460000000.0,,12470000000.0,2.89,-88.9,356290000000.0,86.98,345250000000.0,,,39.67,,,1.35,28.74,44.77,38080000.0,4099999999.9999995,4090000000.0,78.23,0.0,47290000.0,1.0,1.16,53960000.0
0,0,WFM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WGO,0,0,0,0,1340000000.0,1700000000.0,12.82,17.48,2.2,0.56,1.67,0.75,9.49,4.37,7.19,7.72,14.48,2270000000.0,70.71,44.9,307420000.0,195060000.0,99380000.0,3.06,-20.0,122940000.0,3.65,500850000.0,62.49,2.25,23.84,200980000.0,58450000.0,1.86,31.71,46.32,33700000.0,33700000.0,30300000.0,4.38,97.08,3290000.0,2.96,12.44,2990000.0
0,0,WHR,0,0,0,0,6410000000.0,10230000000.0,5.54,11.05,1.65,0.32,2.01,0.5,4.4,5.8,6.45,4.42,32.72,20420000000.0,320.55,-4.9,3530000000.0,1900000000.0,1180000000.0,18.45,69.4,1950000000.0,31.09,5940000000.0,144.17,0.88,50.71,1230000000.0,1420000000.0,1.89,94.95,134.4,1160000.0,62680000.0,62110000.0,0.45,102.01,7250000.0,4.96,16.01,7210000.0
0,0,WIN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WLP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WM,0,0,0,0,41430000000.0,51360000000.0,25.01,20.96,2.63,2.7,5.86,3.32,12.56,10.81,17.92,6.87,25.04,15450000000.0,36.4,0.1,5970000000.0,4340000000.0,1670000000.0,3.91,-15.8,3560000000.0,8.39,13940000000.0,197.21,1.98,16.66,3870000000.0,1390000000.0,0.78,97.64,111.24,3200000.0,423630000.0,423400000.0,0.16,80.33,4770000.0,1.08,1.13,5500000.0
0,0,WMB,0,0,0,0,21240000000.0,43300000000.0,24.66,16.92,0.79,2.59,1.59,5.28,10.92,10.36,29.66,3.33,4.51,8199999999.999999,6.77,,4700000000.0,4150000000.0000005,862000000.0,0.7,,289000000.0,0.24,22500000000.0,137.48,0.4,11.0,3690000000.0,448750000.0,1.56,15.07,20.39,18090000.0,1210000000.0,1210000000.0,0.14,89.52,23750000.0,1.08,2.2,22730000.0
0,0,WMT,0,0,0,0,,,,,,,,,,2.84,4.1,5.89,18.86,523960000000.00006,183.85,2.1,129360000000.00002,32939999999.999996,14880000000.0,5.19,12.3,9460000000.0,3.34,73130000000.0,89.67,0.8,26.36,25260000000.0,15150000000.0,0.28,120.51,118.48,10260000.0,2840000000.0,1390000000.0,36.26,31.01,16920000.0,1.27,1.22,16530000.000000002
0,0,WPO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WPX,0,0,0,0,,,,,,,,,,10.47,6.79,1.25,5.85,2440000000.0,5.82,10.9,1730000000.0,1180000000.0,258000000.0,0.61,,60000000.0,0.14,2280000000.0,50.45,0.72,10.83,1260000000.0,-26620000.0,2.93,3.75,9.24,13930000.0,559360000.0,300630000.0,1.04,103.93,49710000.0,2.84,12.41,34780000.0
0,0,WTW,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WU,0,0,0,0,,,,,,,,,,20.0,19.63,7.31,,5290000000.0,12.38,-6.7,2250000000.0,1300000000.0,1060000000.0,2.46,-36.2,1450000000.0,3.51,3470000000.0,,0.36,-0.09,914600000.0,166190000.0,0.98,19.66,24.52,8510000.0,410870000.0,411020000.0,0.54,120.64,56350000.0,7.23,18.91,54650000.0
0,0,WY,0,0,0,0,,,,,,,,,,-1.16,9.38,2.28,-0.88,6550000000.0,8.79,-5.4,1140000000.0,1120000000.0,-76000000.0,-0.1,,139000000.0,0.19,6530000000.0,79.89,1.6,10.97,966000000.0,458120000.0,1.84,18.47,26.5,5840000.0,746210000.0,743270000.0,0.27,79.52,8150000.0,1.12,1.28,9770000.0
0,0,WYN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WYNN,0,0,0,0,,,,,,,,,,1.86,13.59,4.15,18.56,6610000000.0,61.93,-2.0,4780000000.0,1510000000.0,122980000.0,1.15,,2350000000.0,22.03,10600000000.0,687.89,1.44,16.35,901070000.0,-380450000.0,2.38,66.51,110.8,6030000.0,107360000.0,96070000.0,9.74,78.51,9910000.0,1.13,,7240000.0
0,0,X,0,0,0,0,,,,,,,,,,-4.87,-0.97,-0.7,-15.19,12940000000.0,75.47,-23.5,936000000.0,440000000.0,-630000000.0,-3.67,,749000000.0,4.41,3880000000.0,94.75,1.45,24.06,682000000.0,-596880000.0,2.76,6.21,9.87,17380000.0,170250000.0,159480000.0,1.53,70.58,64019999.99999999,3.11,38.05,51100000.0
0,0,XEL,0,0,0,0,,,,,,,,,,11.9,18.02,2.69,10.78,11530000000.0,22.21,-2.8,4660000000.0,3810000000.0,1370000000.0,2.64,36.4,274000000.0,0.52,20530000000.0,155.06,0.68,25.24,3260000000.0,-1330000000.0,0.28,61.77,63.79,4450000.0,525030000.0,523419999.99999994,0.18,81.43,8150000.0,1.55,1.56,10320000.0
0,0,XL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,XLNX,0,0,0,0,,,,,,,,,,25.07,26.06,10.46,30.63,3160000000.0,12.56,-8.7,2140000000.0000002,965720000.0,792720000.0,3.11,-33.7,2270000000.0,9.17,1250000000.0,53.84,2.68,9.37,,,0.99,80.67,89.72,3980000.0,248840000.0,246700000.0,0.18,84.61,5060000.0,1.47,2.31,6830000.0
0,0,XOM,0,0,0,0,,,,,,,,,,5.61,4.55,2.05,7.43,255580000000.0,59.86,-7.7,77150000000.0,30530000000.0,14340000000.0,3.36,-5.2,3090000000.0,0.73,52770000000.0,26.52,0.78,45.26,29720000000.0,2300000000.0,1.27,39.48,59.05,38780000.0,4230000000.0000005,4219999999.9999995,0.08,56.63,59280000.0,1.24,1.4,67610000.0
0,0,XRAY,0,0,0,0,,,,,,,,,,6.53,13.06,3.8,5.14,4030000000.0000005,18.06,4.9,2190000000.0,849100000.0,262899999.99999997,1.17,5583.3,445300000.0,2.01,1610000000.0,31.59,2.01,23.01,632800000.0,603760000.0,1.08,38.39,51.45,2650000.0,219030000.0,220670000.0,0.36,98.68,5410000.0,1.38,2.81,6120000.0
0,0,XRX,0,0,0,0,,,,,,,,,,14.92,12.45,4.72,11.77,9070000000.0,40.84,-3.5,3650000000.0,1500000000.0,634000000.0,5.8,497.1,2740000000.0,12.88,4640000000.0,79.82,1.79,26.28,1330000000.0,1290000000.0,1.98,18.9,31.51,3180000.0,212830000.0,179990000.0,4.39,90.33,9230000.0,2.47,5.84,8880000.0
0,0,XYL,0,0,0,0,,,,,,,,,,7.64,13.24,5.82,13.95,5250000000.0,29.16,-1.1,2049999999.9999998,952000000.0,401000000.0,2.21,-47.6,724000000.0,4.02,2560000000.0,86.35,1.63,16.42,839000000.0,556500000.0,1.12,66.96,76.99,1610000.0,179920000.0,179390000.0,0.89,92.95,3980000.0,2.52,2.51,5310000.0
0,0,YHOO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,YUM,0,0,0,0,,,,,,,,,,23.12,34.05,25.45,,5600000000.0,18.29,8.7,2830000000.0,2020000000.0,1290000000.0,4.14,46.1,611000000.0,2.03,11340000000.0,,0.99,-26.72,1320000000.0,882880000.0,0.67,74.72,94.73,2970000.0,300900000.0,300130000.0,0.19,78.94,4520000.0,1.12,1.51,4360000.0
0,0,ZION,0,0,0,0,,,,,,,,,,24.36,33.64,0.88,8.19,2530000000.0,14.83,-37.4,2800000000.0,,578000000.0,3.2,-93.4,2660000000.0,16.26,5560000000.0,,,42.15,,,1.71,28.01,42.76,3950000.0,163850000.0,161350000.0,1.51,103.36,14280000.0,3.04,10.18,21300000.0
0,0,ZLC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ZMH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ZNGA,0,0,0,0,,,,,,,,,,3.17,-5.58,-1.59,2.35,1320000000.0,1.41,62.6,797570000.0,5750000.0,41920000.0,0.04,,1360000000.0,1.43,716510000.0,36.27,1.99,2.08,262829999.99999997,432280000.0,0.22,6.85,6.52,22360000.0,955770000.0,879710000.0,7.72,81.25,38680000.0,1.76,4.38,51390000.0
